id,klaster_dup,fase,likes,ukuran_klaster,teks_bersih
DYSQkY4RX2K#350,5766,f3_mei2026,0,1,Kasiannya nadim Lah... 😢😢
DaM_18rj5OO#8621,14106,f4_jul2026,0,1,Keweden
DYR3czaxB9E#601,2949,f3_mei2026,0,1,dimana letak adil yang ada di pancasila itu?
DaNC_lKSytw#4165,23610,f4_jul2026,0,1,🥺💔🥀
DYR3czaxB9E#2210,3886,f3_mei2026,0,1,Pak Nadim Allah insyaallah akan menolong mu
DaR6fCMxfe-#2404,30396,f4_jul2026,0,1,"Lucu nya ketika mreka tereak2 berantas korupsi, tp di sisi lain mreka meromantisasi seorang koruptor. Mati2an ngebelain koruptor yg permainan nya sangat cerdas dan smooth 😂😂😂"
DYR3czaxB9E#1876,3707,f3_mei2026,0,1,Semoga pak nadim mendapat keadilan dan kebaikan
DaM_18rj5OO#16152,20312,f4_jul2026,1508,1,"Info nama"" hakimnya, tandain"
DaM_18rj5OO#15800,20017,f4_jul2026,0,1,"anjeng,,, anjeng,,, anjeng,,, babi @maell_lee 😂😂😂"
DYR3czaxB9E#732,3036,f3_mei2026,0,1,"Sedih liat nya orang baik seperti bang Nadiem jadi tumbal orang"" yg gk bermoral semoga bang Nadiem diberi kesabaran dan kesehatan sama Allah"
Dao9wWaDKzY#23,31389,f4_jul2026,0,2,"Gw bawah 200k doang jdi 5,4jt padahal cuma main bentr doang d #ZOYAMAX🥰🥰"
DaNC_lKSytw#6883,25799,f4_jul2026,0,1,Kenapa tidak minta Bang Hotman Paris menjadi Kuasa hukumnya yah??? Bang Hotman pernah bersuara untuk Pak Nadim kalau sy tidak salah ingat
DYmUwyLEbx9#501,6550,f3_mei2026,0,1,"dana DAK dan BTT itu jangan sampai disalahgunakan, BPK akan menanti mu 😂😂"
DaNC_lKSytw#5811,24955,f4_jul2026,1,2,"Makasih banget yang ngasih info web KOLEMAX, gua di kasih menang 9,5jt lumayan😁"
DON94SnAD_0#4,2,f1_sep2025,1,1,Konoha memang aneh. Benci
DYR3czaxB9E#2637,4127,f3_mei2026,0,1,"Pak .. Tuhan tidak tidur, yang benar pasti akan dibela, semangat pak"
DaM_18rj5OO#7900,13506,f4_jul2026,0,1,Kerjaannya jkw
DaM_18rj5OO#6643,12461,f4_jul2026,0,1,"Hak kita di ambil, hak kita di cabut 😭 ya Allah.."
DaNC_lKSytw#6808,25749,f4_jul2026,0,1,Salah sendiri temenan sama jokowi 😂😂😂😂
DUdN5deExTD#1215,1526,f2_awal2026,0,1,Sungguh aneh tapi nyata dan ini ada di negri konoha 👏👏👏
DaNC_lKSytw#516,20779,f4_jul2026,0,1,"Pak Prabowo pak Jokowi pak kdm pak Ahok, cobalah telaah lagi, masa yang jujur ditindas kekuasaan, bantu monitor lah para penguasa sehat, harusnya kejujuran, kebenaran diatas kekuasaan lah, ikuti nurani sebagai manusia, di dunia cuma tamu umur palingan 70 doangan... Ya ampun... Kasian itu anak negeri, yang negerinya berharap bahkan sudah berjuang, memajukan negeri ini"
DaNC_lKSytw#7631,26369,f4_jul2026,0,1,"Kalau Bapak. Memang Korban Laporkan orang yg dengan Sengaja Mengorbankan Anda Pak, lawan terus sampai keadilan itu ada Dan terang"
DaNC_lKSytw#6517,25514,f4_jul2026,0,1,"ada allah yang maha adil pa ,,,,"
DUdN5deExTD#430,773,f2_awal2026,0,1,Kemana nama2 itu semua sekarang
DaNC_lKSytw#3823,23340,f4_jul2026,0,1,semoga KPK tidak hanya tajam ke bawah melainkan selalu tajam ke segala arah jika itu memang benar tindak penyelewengan meskipun sedikit dan pernah menanam kebaikan yang sangat bermanfaat bagi SDM Indonesia!
DaR6fCMxfe-#38,28209,f4_jul2026,3,1,"Korupsi itu jika ada kerugian negara, dan korupsi itu bkn hanya terima uang secara pribadi tp adanya pelanggaran kewenangan melalui kolusi dgn perusahaan tertentu dgn tujuan menguntungkan diri pribadi dalam hal ini perusahaan si Mantan Menteri. Kecuali Nadiem gak jadi menteri gak ada masalah, tp disini dia menggunakan uang negara"
DaNC_lKSytw#4374,23784,f4_jul2026,0,1,Minta tolonglah ke Alloh SWT ..
DaM_18rj5OO#14140,18637,f4_jul2026,2,1,Sakit sakit sakit sakit
DaM_18rj5OO#16156,20315,f4_jul2026,397,1,Yang mulia??? Apaan mulia..
DaM_18rj5OO#2951,9384,f4_jul2026,0,1,Nyesel jdi WNI
DaNC_lKSytw#8996,27423,f4_jul2026,1,1,beliau yg buka berjuta juta lapangan kerja daripada sekedar omon2 19 juta katanya
DaNC_lKSytw#6046,25138,f4_jul2026,0,1,"berkat anda pak saya di mudahkan sertifikasi guru honorer pd wkt itu, mungkin kl tdk ada kebijakan dr Bpk smpi skr kami blm lulus sertifikasi, s'moga itu menjadi amal jariyah Bpk dan Alloh permudahkan urusan dan mslh Bpk di dunia dan akhirat Aamiin...."
DTVFd_Rk-KJ#171,272,f2_awal2026,0,2,"Hasilnya gak pernah gagal,PULAu777emang gacor! ❤️"
DaM_18rj5OO#3275,9661,f4_jul2026,0,1,Nggak ada mulia2nya 🔥🔥🔥💔💔
DTVFd_Rk-KJ#90,197,f2_awal2026,0,1,"Satu pesan, teknologi yg dipaksakan tpi negara ini blm siap"
DaM_18rj5OO#2842,9291,f4_jul2026,1,1,Hakim2 pengecut krn udah pada disogokk.. dijamin hidupnya hakkm2 itu mulai skrg nggak bakalan tenangg
DUdN5deExTD#1044,1365,f2_awal2026,0,1,Ini cm salah satu permainan di kementerian ya. Sdh bisa buat hidup seRT. Gusti ampuni kami. Berilah petunjuk dan hidayah kepada pemimpin kami
DX8xO2EDutM#14,2024,f3_mei2026,1,2,Ini tuh firasat gue agar pemerintah bisa beli saham Gojek Harga B.U (karna pak nadhim dibuat bangkrut sama tuduhan gamasuk akal) ujung2nya beliau presiden ingin mengabulkan janjinya kepada para driver ojol.. (ini opini pribadi ajasi)
DUdN5deExTD#554,894,f2_awal2026,0,1,"mau siapa pun, mau apa pun proyek pemerintah pasti ada yg model gini, besar atau kecil."
DaM_18rj5OO#6563,12390,f4_jul2026,0,1,astaghfirullah we're cooked 😭
DaM_18rj5OO#176,6990,f4_jul2026,0,1,G malu apa sama PANCASILA di belakangnya 😢
DaM_18rj5OO#514,7277,f4_jul2026,0,1,Mari kita tuntut ketidakadilan dimanapun sampai ke akhirat ya guys ya! 💔
DaR6fCMxfe-#165,28322,f4_jul2026,0,1,Baru paham 😮 wow
DaNC_lKSytw#7445,26222,f4_jul2026,0,1,Semoga keajaiban Mujizat dari yg Maha Kuasa memberi pertolongan segerah.🙏🙏🙏
DON94SnAD_0#74,72,f1_sep2025,12,1,"Ada bukti aliran Dana ke Rekening Nadiem atau tersangka lainnya?, ini dijadikan tumbal. Memang bener harusnya pengusaha tetap di pengusaha saja dan orang pinter yang kerja di luar negeri tetap kerja di luar negeri saja, indonesia gak akan pernah maju"
DaM_18rj5OO#14001,18524,f4_jul2026,0,1,Tag hakim nya mau silaturahmi
DaM_18rj5OO#15208,19522,f4_jul2026,0,1,Hakim dan jaksa pesanan
DYR3czaxB9E#4847,5351,f3_mei2026,0,1,"Dia sedang di uji,semoga segera mendapat keadilan"
DaM_18rj5OO#3878,10159,f4_jul2026,0,1,Sidang serta hakim2 ini cmn titipan dri org yg mengkriminalitas terdakwa
DaR6fCMxfe-#3288,31220,f4_jul2026,0,1,Malah ada yang katanya mau open donasi buat nadiem wkwkwkwk
DaNC_lKSytw#3194,22846,f4_jul2026,0,1,💔🥀🙏😢
DaM_18rj5OO#14916,19288,f4_jul2026,0,1,Kalo belom bisa adil jangan jadi pengadil.. semangat pak Nadiem
DaM_18rj5OO#6466,12307,f4_jul2026,0,1,Biarin aja dia bagitu bentar lagi juga mati.. dan berhadapan langsng sama malaikat
DaM_18rj5OO#14810,19196,f4_jul2026,0,1,"@prabowo , mana keadilan untuk seluruh rakyat indonesia pak?"
DaM_18rj5OO#12601,17357,f4_jul2026,0,2,🇮🇩
DaNC_lKSytw#5354,24578,f4_jul2026,0,1,😭💔🤲
DaNC_lKSytw#94,20397,f4_jul2026,0,1,Minta tolobgnya ke jokowi lah yg angkat dia
DaNC_lKSytw#3431,23029,f4_jul2026,0,1,Dpr ga ada yg bantuin?
DaNC_lKSytw#9670,27942,f4_jul2026,0,1,😩😩🙏🙏
DaM_18rj5OO#6558,12385,f4_jul2026,0,1,"Sepintar pintar nya manusia diperlakukan begini, Hati hati lu beb @raffinagita1717 gacor bgt link keluarga besar lu 😂😂😂"
DON94SnAD_0#91,89,f1_sep2025,4,1,"Kenapa semua kebijakan menteri yg distimulus di era mulyono. Jadi bumerang di kemudian hari? Tapi logikanya nadiem makariem dan tom lembong kemarin, background nya konglomerat, korupsi lagi buat apa? Aneh. Ini semacam ""peperangan politik"" sajakah?"
DaR6fCMxfe-#1756,29808,f4_jul2026,0,1,Dengerin noh @nanamirdad_ @jeromepolin
DaNC_lKSytw#5958,25059,f4_jul2026,0,1,Kapan nih revolusi....?
DUdN5deExTD#1171,1485,f2_awal2026,1,1,Bongkar Tuntas para pengkhianat NKRI yg menerima gratifikasi dg hukuman yg seberatnya dan jangan biarkan pengkhianat Lolos dari JERAT HUKUM Karena Pegang Uang yg telah menyebabkan Nadiem Makarim menjadi TERDAKWA DI BORGOL secara tidak manusiawi yg menyebabkan Anggaran Negara tidak mencapai rakyat yg membutuhkan. NKRI mendpt uang dari keringat rakyat.
DaM_18rj5OO#13947,18479,f4_jul2026,0,1,"Bang NADIEM lw kaya raya bisa berbagai macam bahasa UDAHLAH TINGGALIN AJA INDONESIA TGL DI NEGARA TETANGGA ENAK, drpd kita disini ngg ada privilege apa2 bakalan jadi WNI seumur hidup🥺🥺🥺 @nadiemmakarim"
DaM_18rj5OO#5898,11827,f4_jul2026,0,1,Apa kalian masi ga membuka mata melihat ini 🤣 gemana nasib negri ini ya Allah untuk generasi nanti 😢
DaM_18rj5OO#5334,11366,f4_jul2026,0,1,"trust me, Indonesia akan kena azab"
DaM_18rj5OO#14413,18867,f4_jul2026,0,1,Ada konspirasi apa? Saham gojek?
DaNC_lKSytw#9954,28163,f4_jul2026,7777,1,"Akan tiba saatnya bapak2 hakim itu akan duduk di Mahkamah Allah dan bapak2 itu sdh tidak bisa berbuat apa2 lagi ... semua langsung tercatat dan dibayar tunai di akhirat. Nabi Shallallahu ‘alaihi wa sallam bersabda: ‎الْقُضَاةُ ثَلَاثَةٌ، اثْنَانِ فِي النَّارِ، وَوَاحِدٌ فِي الْجَنَّةِ: رَجُلٌ عَلِمَ الْحَقَّ فَقَضَى بِهِ فَهُوَ فِي الْجَنَّةِ، وَرَجُلٌ قَضَى لِلنَّاسِ عَلَى جَهْلٍ فَهُوَ فِي النَّارِ، وَرَجُلٌ جَارَ فِي الْحُكْمِ فَهُوَ فِي النَّارِ Hakim-hakim itu ada tiga, dua di neraka dan satu di surga : Seorang hakim yang mengetahui kebenaran, lalu dia memutuskan hukum dengan kebenaran, maka dia di surga; Seseorang (hakim) yang memutuskan hukum dengan kebodohan, maka dia di neraka; Dan seorang (hakim) yang menyimpang di dalam keputusan, maka dia di neraka” (HR. Ibnu Majah, no. 2315; Tirmizi, no. 1322; Abu Dawud,no. 3573)"
DaR6fCMxfe-#563,28689,f4_jul2026,0,1,"Penjelasan yang paling mudah diterima👏. Waktu awal kasus bergulir, sy secara pribadi merasa nggak terima karena seperti ada unsur kriminalisasi. Setelah cek & recheck apalagi selepas lihat drama nangis2, bukannya merasa tersentuh tp malah merasa yakin ada sesuatu yg janggal. Dan boom! Jadi banyak yang bela sampai harus open donasi. So funny"
Dao9wWaDKzY#5,31378,f4_jul2026,0,2,"Yee menang lagi gw barusan 8,5jt main d #ZOYAMAX 💸"
DaNC_lKSytw#4321,23743,f4_jul2026,0,1,Kita bantu doa pak.. Semoga Allah selalu melindungi mu dan kluarga mu pak
DON94SnAD_0#54,52,f1_sep2025,12,1,Tom Lembong Part 2 👏 insya alloh segera bebas..
DYR3czaxB9E#1901,3720,f3_mei2026,0,1,"GW GRAB GW DUKUNG PAK NADIEM, 😡😡😡"
DX8xO2EDutM#169,2166,f3_mei2026,0,1,"Leptop chromebook penggunaanny harus memakai internet, kalau dipelosokkan gak da internet, kalau window bisa dipakai tanpa internet.. kenapa gk milih windows ? Hukum mati para koruptor, kami rakyat indonesia sudah sangat sengsara dengan para koruptor🔥"
DaNC_lKSytw#6368,25392,f4_jul2026,0,1,Jokowi tuuh selalu di sebut setiap kasus korupsi kenapa gak pernah di panggil...???!
DaNC_lKSytw#4365,23776,f4_jul2026,0,1,Semoga pejabat yg tidak amanah segera di berikan teguran Oleh Allah SWT Aamiin 🤲🤲🤲
DaNC_lKSytw#2157,22025,f4_jul2026,0,1,Ke tuhan pak nadiem😢insya allah bakal di balas🥀
Dao9wWaDKzY#24,31390,f4_jul2026,0,2,Alhamdulillah WD lagi 5jt di #ZOYAMAX 🩷🤗
DaM_18rj5OO#13886,18430,f4_jul2026,0,1,😭😭😭😡😡😡😡😡😡
DaM_18rj5OO#13357,17989,f4_jul2026,0,1,Secara terang terangan 😢
DaNC_lKSytw#8009,26666,f4_jul2026,0,1,Udah enak-enak JD CEO Gojek malah masuk sarang penyamun😭😭😭
DaNC_lKSytw#5375,24598,f4_jul2026,0,1,Masih menunggu geng solo di adili 🔥
DYmUwyLEbx9#426,6477,f3_mei2026,0,1,"di harvard doang, ga ada relasi. ketawan bgt dramanya"
DaNC_lKSytw#3988,23466,f4_jul2026,0,1,Simak podcast nya Akbar faisal disana jelas bgt dijabarkan bahwa dia telah korupsi..bikin malu lo bro..tadi nya gw bangga sekarang gw jadi geleng2 sm lo bro..asli lo ngaca dan belajar dari angelina sondakh dia ngaku dan minta maaf..ngga gantle lo bro..malu tuh sama angelina sondakh 😁
DYSQkY4RX2K#28,5469,f3_mei2026,1,1,YA ALLAH.......MIRISSS BGT.....PAK NANDI BYK MEMBANTU ORANG KERJA..... Tp ingat Allah gk tidur..... Allah membalas orang2 jahat pasti dunia akheratnya......
DaNC_lKSytw#6004,25098,f4_jul2026,0,1,"Gaji hakim dinaikan, ternyata bukan untuk memutus perkara dengan adil, tapi demi membela kepentingan kekuasaan dan langgengnya praktek buruk politik di negeri ini.."
DaM_18rj5OO#9698,14995,f4_jul2026,0,1,Sudah pada tidak takut sama pengadilan TUHAN
DON94SnAD_0#56,54,f1_sep2025,0,1,"Korban politik yg biadap di negri konoha..jelas2 manfaat nya ada, korupsi tdk ap lgi mnerima uang keuntungan trsebut..pak nadiem ini tdk mgkin korup, integritas ny pasti tinggi..Latar blakang bliaw ini Bpk nya Ketua Komite KPK wktu dlu, Ibu nya bgian dri pembntukan organisasi anti korupsi di zaman dlu. 🙏"
DaM_18rj5OO#145,6966,f4_jul2026,0,1,Yang mulia ingat ada hukum karma
DaR6fCMxfe-#2171,30180,f4_jul2026,2,1,@jeromepolin @marganamahendra @raymondchins
DaM_18rj5OO#3899,10177,f4_jul2026,0,1,Ngapain mulia mulia manusia biadab di kata in mulia🤣
DaNC_lKSytw#8983,27410,f4_jul2026,0,1,Nadiem next President 🤲🙏
DYSQkY4RX2K#566,5957,f3_mei2026,0,1,Kenapa koruptor2 d biarkan begitu saja... Yg harta kekayaannya banyak.
DaNC_lKSytw#5836,24969,f4_jul2026,0,1,SEMUANYA GARA2 @jokowi
DaM_18rj5OO#10957,16014,f4_jul2026,0,1,udah kacau banget hukum di negeri ini
DaM_18rj5OO#12274,17097,f4_jul2026,0,1,Hakimnya kek binatangggg
Dao9wWaDKzY#16,31386,f4_jul2026,0,3,POV : SALDO SISA 300K JDI 20jt🥰maksih ZOYAMAX
DaM_18rj5OO#6812,12603,f4_jul2026,0,1,🤧🥲
DaM_18rj5OO#15843,20053,f4_jul2026,0,1,"anjing anjing yang nurut sama tuan nya, gpp nanti kita buru yah anjing sama tuan nya."
DaNC_lKSytw#318,20610,f4_jul2026,0,1,Lu makan duit sendiri sekarang minta tolong
DaM_18rj5OO#7443,13126,f4_jul2026,0,1,@prabowo wayahe pak kasus.e tolong dikawal Ki mesak.e.
DYR3czaxB9E#766,3060,f3_mei2026,0,1,"Lebih percaya sama profesor dan praktisi hukum daripada mas menteri ini. Entah kenapa belum berpihak untuk membela mas menteri, berbeda dengan kasus nya tom lembong dulu yg nyata2 tidak menikmati sepeserpun dan tidak terbukti korupsi."
DUdN5deExTD#520,862,f2_awal2026,0,1,"Semangat pak nadiem, kalo udh bebas ambil alih gojek lagi ye biar driver nye pada balik makmur lagi 🙏"
DaM_18rj5OO#13710,18280,f4_jul2026,0,1,Katanya YANG MULIA tapi ko sikapnya gaada MULIA MULIA NYA🖕
DaNC_lKSytw#2930,22633,f4_jul2026,0,1,Dulu bangga di jdikan mentri jokowi😂😂 sekarang minta tolong kerakyat😂
DON94SnAD_0#89,87,f1_sep2025,1,1,bener2 deh konoha ini. yg bnr2 korupsi malah enak berkeliaran. yg ga terbukti masukin duit ke kantong malah ditangkap.
DaNC_lKSytw#3715,23257,f4_jul2026,0,1,Jadi hakim gak adil bakalan ditaro di kerak neraka🔥🔥🔥🔥
DaM_18rj5OO#14419,18873,f4_jul2026,0,1,Emang HUKUMBANGSAT
DaM_18rj5OO#10859,15929,f4_jul2026,0,1,"Hakimnya ,, lagi kekenyangan makan duit dari JOKOWI"
DaM_18rj5OO#2270,8807,f4_jul2026,0,1,apakah nilai-nilai pancasila sudah benar-benar diterapkan di Negeri ini? 🤔 (hanya bertanya)
DaR6fCMxfe-#768,28882,f4_jul2026,0,1,Aku masih ga faham tolong jelasin jgn dibully 😢🙏 jadi pak Nadiem korup apa gak teman2?😢
DaM_18rj5OO#1630,8259,f4_jul2026,0,1,Yang mulirenk😹
DON94SnAD_0#115,112,f1_sep2025,2,1,"Program yg jelas baik dan manfaat di anggap korupsi oleh negara ini, yg jelas korupsi di anggap tdk bersalah..."
DaR6fCMxfe-#2805,30769,f4_jul2026,2,1,"tpi kan dy ngambil uang bukan buat diri sendiri,bukan untuk merugikan negara, tapi untuk rakyat"
DaM_18rj5OO#6128,12030,f4_jul2026,0,1,"Keren sih kata2 nya, wkwkwk KENAPA? TAKUT YA?? 🤣🤣🤣"
DaM_18rj5OO#2931,9366,f4_jul2026,0,1,Yang Mulia dari mana pak? Panggil binatang pak binatang
DX8xO2EDutM#223,2206,f3_mei2026,0,4,@kejaksaan.ri ????
DUdN5deExTD#283,627,f2_awal2026,0,1,Nah kan...terbukti. Nadiem cuma tumbal
DYR3czaxB9E#718,3030,f3_mei2026,0,1,😭😭😭 💪💪💪
DaNC_lKSytw#8613,27128,f4_jul2026,0,1,"korupsi timah 300T, bansos triliunan prosesnya bisa smooth penuh kompromi, giliran Nadiem bkin hemat 3,6T lewat ChromeOS gratisan, hukumannya segila ini. the math is completely not mathing! our law enforcement is a certified clown show!!"
DON94SnAD_0#15,13,f1_sep2025,1,1,"Iya kan, bukan pengadaannya tapi krn salah kebijakan. Ngeri aku, beneran sekarang jadi dah mau botak pelajari aturan tkt nanti ada yang ngadu ngadi"
DaNC_lKSytw#7957,26625,f4_jul2026,0,1,Serahkan Allah SWT pak
DUdN5deExTD#814,1142,f2_awal2026,0,1,Kasihan pak nadirm hrs nanggung dosa anak buahnya
DYR3czaxB9E#3377,4532,f3_mei2026,0,1,Astaghfirullah 18 tahun 💔💔💔ada apa dengan keadilan di negeri ini
DYR3czaxB9E#4388,5116,f3_mei2026,0,1,"didzolimi negara sendiri,negara bobrok gini"
DaNC_lKSytw#1853,21820,f4_jul2026,0,1,yg bener di tindas yg salah di rangku
DYR3czaxB9E#4159,4978,f3_mei2026,0,1,😢😢❤️
DUdN5deExTD#616,953,f2_awal2026,0,1,Bayangin masih banyak sekali perilaku korup di negeri ini yg dilakukan oleh pejabat dan aparat.. cm sampai sekarang pelaku2 masih bebas bersenang2 seolah2 perilaku busuk tersebut lumrah..😂😂😂
DUdN5deExTD#1544,1841,f2_awal2026,5,1,Kl dibalikkan keuntungan brarti vendor nya amsiong dong. 😂😂😂😂😂
DaM_18rj5OO#8636,14115,f4_jul2026,0,1,Naudzubillah hakim.bangsa ini yg di sebut wakil tuhan
DYR3czaxB9E#2026,3786,f3_mei2026,0,1,Bukan wiwi bukan planga plongo bukan omon omon yang ciptakan jutaan lapangan pekerjaan dari kecerdasan beliau.
DaM_18rj5OO#4316,10526,f4_jul2026,0,1,Tandain muka2nya tolong tuntut d akhirat
DaM_18rj5OO#9379,14730,f4_jul2026,0,1,Buru2 amat kacaaaau
DaM_18rj5OO#9325,14686,f4_jul2026,0,1,🙈
DaM_18rj5OO#7355,13059,f4_jul2026,0,1,Innalillahi untuk keadilan
DaM_18rj5OO#6610,12429,f4_jul2026,0,1,Ga sanggup banget liat mukanya pak nadim 😢💔
DaNC_lKSytw#1363,21451,f4_jul2026,0,1,Ngeri ya hukum di Indonesia ini...Udah terang terangan ini si...
DUdN5deExTD#1385,1688,f2_awal2026,0,1,😂😂😂😂ANCUR ANCUR ANCUR
DaNC_lKSytw#4059,23523,f4_jul2026,0,1,Tumbal mulyono elmafioso
DaM_18rj5OO#1245,7920,f4_jul2026,0,1,Keadilan rakyat indonesia hanya berlaku di akhir zaman nanti
DaNC_lKSytw#5356,24580,f4_jul2026,0,1,sedih ny 😭
DaM_18rj5OO#6983,12749,f4_jul2026,0,1,Pak @prabowo @gerindra @yusrilihzamhd kok bisa hakim bersikap seperti ini? Kenapa hakim tidak menghormati dan menghargai hak terdakwa untuk menyampaikan sikap atas vonis hukuman yg diterima? Bagaimana hukum di negara ini?? Kami butuh keadilan
DaNC_lKSytw#8920,27360,f4_jul2026,0,1,Pantesan gaji hakim naik 300% yah.. ini kerjaannya?? Membuat bersalah yang tak bersalah
DaNC_lKSytw#6081,25165,f4_jul2026,0,1,Presiden bengaaaaaaaaak
DaM_18rj5OO#5465,11473,f4_jul2026,0,1,Dh sakit ni negara ini @presidenrepublikindonesia
DX8xO2EDutM#302,2273,f3_mei2026,0,1,"udah di jebak, di penjara dimana hati nurani nya"
DaM_18rj5OO#2332,8859,f4_jul2026,0,1,@prabowo bisa liat ini nggakk luu
DaM_18rj5OO#10783,15867,f4_jul2026,0,1,YA ALLAH LAKNAT LAH PARA HAKIM2 TERSEBUT SECEPATNYA DI DUNIA INI... GAK USAH NUNGGU DI AKHIRAT
DUdN5deExTD#110,456,f2_awal2026,0,33,❤️❤️❤️
DYR3czaxB9E#3026,4341,f3_mei2026,0,1,Dunia jahat untuk orang2 baik jingshen pak nadiem
DaNC_lKSytw#8271,26865,f4_jul2026,0,1,Paaak 😭😭😭😭😭😭
DaM_18rj5OO#13380,18010,f4_jul2026,0,1,kelakuan org yg gajinya dinaikin 300% wkwk sakjiw
DX8xO2EDutM#398,2357,f3_mei2026,0,1,Seret Jokowi ke meja hijau sdh fitnah
DaM_18rj5OO#11146,16154,f4_jul2026,0,1,Bah
DYmUwyLEbx9#664,6712,f3_mei2026,0,1,Komen dikit
DaNC_lKSytw#7686,26413,f4_jul2026,0,1,"Pak Nadiem, minta tolong pada Tuhan. Tuhan maha tahu segalanya. Di Indonesia orang jujur itu ajur."
DaM_18rj5OO#4592,10740,f4_jul2026,0,1,miriss bangettt
DaM_18rj5OO#8057,13633,f4_jul2026,0,1,Pada ngga takut tuhan apa yah 😭😭😭
DX8xO2EDutM#394,2354,f3_mei2026,0,1,"Coba balikkan dong, periksa aliran dana ke jaksa, , opsi aja sih wkwk"
DYR3czaxB9E#4098,4937,f3_mei2026,0,1,Pa nadim yg sudah menciptakan lapangan pekerjaan untuk jutaan rakyat indonesia.. Semangat pa
DaM_18rj5OO#14807,19194,f4_jul2026,0,1,"jadi hakim garis ae bos klo pengen buru"" keluar lapangan"
DaR6fCMxfe-#1294,29381,f4_jul2026,0,1,"Aneh Masyarakat Indonesia, teriak teriak berantas korupsi... Pas ada yg ketangkep Koruptor malah dibela habis habisan... Aneh emang Rakyat Indonesia"
DX8xO2EDutM#425,2384,f3_mei2026,0,1,Tuntut balik saja jaksanya
DaR6fCMxfe-#1378,29461,f4_jul2026,0,1,Trims KK . Sangat jelas🙏
DaM_18rj5OO#1502,8144,f4_jul2026,1,1,"Para Hakim dipanggil malaikat Kematian, mereka akan di adili yang Maha Kuasa"
DaM_18rj5OO#7189,12923,f4_jul2026,0,1,KELUARGA HAKIM NYA APA GAK MALU YA
DaNC_lKSytw#8417,26981,f4_jul2026,0,1,"Pak ga ada yg bisa bpk mintai tolong selain kpd allah ,,,semoga bpk sehat selalu semangat trs ya pak dan istri"
DaNC_lKSytw#9224,27589,f4_jul2026,0,1,Orang baik jadi tumbal rezim
DaNC_lKSytw#9173,27555,f4_jul2026,1,1,This country is a joke 😢
DaM_18rj5OO#2393,8912,f4_jul2026,0,3,Siapa nama hakimnya?
DaM_18rj5OO#4531,10692,f4_jul2026,0,1,Kejebak ini kayaknya
DaR6fCMxfe-#1805,29848,f4_jul2026,0,1,"& lucu nya kebanyakan malah membela nadiem hanya karena dia menciptakan gojek,sampai pada nangis2 mereka😂padahal di balik semua itu dia seorang koruptor,tidak ada bedanya sama si dadan,tp yg di hujat malah dadan,si nadiem di bela2"
DaM_18rj5OO#3965,10230,f4_jul2026,0,1,#negarasedangngelawak suka tidak suka inilah Indonesia 😂
DUdN5deExTD#577,916,f2_awal2026,0,58,😂😂😂😂😂
DYSQkY4RX2K#252,5675,f3_mei2026,0,1,gak mau ngabdi buat negara
DON94SnAD_0#108,106,f1_sep2025,1,1,Mendikbud
DaR6fCMxfe-#349,28496,f4_jul2026,0,1,Buzzer sekarang briefing nya gini nyak 😹
Dao9wWaDKzY#30,31392,f4_jul2026,0,1,"Bukan maen jam segini di kasih wd gede 21,5 jt bg ZOYAMAX 🔥💸💵"
DaNC_lKSytw#5751,24908,f4_jul2026,0,1,Ngeri jg ya buzzer yg jelek2in pak nadim
DUdN5deExTD#1048,1369,f2_awal2026,0,1,Lah mas Nadiem sebagai menteri kerja nya apa bisa ngga tau anak buah nya pada ngaco ? Pemimpin yang baik harus nya tau dong
DaNC_lKSytw#7714,26433,f4_jul2026,0,1,Tenang pak nadim jika didunia khususnya Indonesia ini hukum tidak adil dan bpk mmng sadar bahwa bpk tidak bersalah...Allah akan datangkan pertolongan dan Allah akan buktikan kepada mereka yg sdh zolim terhadap kebenaran...Aamiin...
DaNC_lKSytw#387,20675,f4_jul2026,0,1,Jangan takut kalau rakyat dan ojol bergerak untuk membebaskan mu pak Nadiem karena negeri ini penuh tipu dan jual beli keadilan kami mendukung pembebasan pahlawan kehidupan yg telah memberikan lapangan pekerjaan untuk semua orang di negeri ini
DaR6fCMxfe-#1520,29596,f4_jul2026,0,1,Sumpah baru paham🙈
DYR3czaxB9E#4048,4906,f3_mei2026,0,1,🫣🤯
DaM_18rj5OO#15520,19773,f4_jul2026,0,4,Hasbunallah wani'mal wakil
DYR3czaxB9E#4972,5417,f3_mei2026,0,1,YaAllah nangis bgt bapakkkk😭😭😭
DaM_18rj5OO#1789,8399,f4_jul2026,1,1,Bahkan untuk dipanggil iblis jg tidak pantas
DaNC_lKSytw#8248,26844,f4_jul2026,0,1,kalo si dadang' itu kapan nih sidang nya mulai memudar berita nya
DaM_18rj5OO#480,7248,f4_jul2026,0,1,Yang tidak mulia... Gt harusnya
DaM_18rj5OO#11964,16833,f4_jul2026,0,1,"r. r,p"
DUdN5deExTD#571,910,f2_awal2026,0,1,"Hahaaaa ini mah gga heran klo di Pemerintahan, bagian paling yg harus di audit itu bagian PPK klo di Instansi Pemerintahan, kunci nya di mereka krn mereka tau kemana aja itu uang lari nya😂😂😂. Udah bukan hal tabu di Pemerintahan, skrng tinggal berani jujur dan bersih gga 🤣🤣"
DaNC_lKSytw#7142,25985,f4_jul2026,0,1,hasil gaji naik 300% begini????😢
