username,timestamp,likes,komentar
vallfebriann,3/7/2026, 04.36.45,0,"kata para pembenci negara mau bubar 😂"
isathom759,3/7/2026, 04.35.33,0,"Good job Majelis Hakim 🙏"
adi846925,3/7/2026, 04.34.24,0,"Ini penjelasan yg gampang di mengerti"
amdsnii,3/7/2026, 04.33.47,1,"gw komen koruptor ko di bela, malah di oon2 in gila anjr"
joran_bambulurus,3/7/2026, 04.33.34,0,"Nadiem memang berjasa membikin lapangan kerja namun sayang rakus duit 😂"
w00iiii,3/7/2026, 04.32.01,3,"Yg ngebelain keliatan stunting nya 🤣🤣 .. gampang di bawa narasi tanpa mencari lagi kebenaranya 😂"
lisya_vil,3/7/2026, 04.31.48,2,"@virdian_aurellio"
apridara,3/7/2026, 04.31.09,0,"rapih"
hap_yoko_hap,3/7/2026, 04.29.29,0,"TETAP MBG LEBIH NGERI😂😂😂😂😂"
papi_bombom,3/7/2026, 04.29.22,0,"@steve_enke"
agungraharjoe,3/7/2026, 04.26.34,0,"😂😂 korupsi di bela😂😂 kocak"
alfiansyach_effendi,3/7/2026, 04.26.08,0,"Bukan main ,, ada aja akal nya buat cari untung ,, Fir'aun juga sungkem 😂 makan uang segitu banyak sendirian , pantes kalau di hitung sampai 15thn 😂"
ceno_wy,3/7/2026, 04.23.46,0,"Mudah”an ini bener, yang saya takut R1 dateng kasih pengampunan hukum untuk nadim yang tujuannya untuk dapet suara dari rakyat gojek"
nancy_jackson123,3/7/2026, 04.22.28,0,"Sepintar nya mentri Hakim lebih pintar.. Ya sdh hukum aja"
ayahzain49,3/7/2026, 04.21.21,0,"Disini netizen ya ya ngerti mksih,eh BSK ada lg yg bedah dan netizen ya ya mksih,kmrin juga bedah y ya mksih , akhirnya da 2 kubu😂😂😂😂😂"
diancahyanovalia,3/7/2026, 04.21.03,0,"Katanya teriak2 rakyat susah, negara sakit, bangkrut, mnta koruptor di hukum metong, uud perampasan aset, tapi udah diksih fakta sgini bnyak malah pada belain koruptor, pake mau open donasi segala,, donasi noh sma menengah kebawah, msih bnyak yg lebih susah,donasi tuh org2 yg miskin ekstrem, nti psti dijawab lagi, lah itumah urusan negara,, heh bambang ya ini negara lagi ngatasin kebocoran2 yg skian puluh tahun dinikmatin koruptor2 sejenis nadim ini utk dialihkan k kpentingan rakyat,..kocakkkkkk lu pada ketipu tampak melas die aja"
joshuapitoyo,3/7/2026, 04.20.39,0,"ada yg bisa ngalahin google?"
lisya_vil,3/7/2026, 04.17.26,5,"@geraldvincentt coba dengarin bang"
evisoviana,3/7/2026, 04.16.49,0,"Waduhhh ternyata oh ternyata"
adiwidnyana86,3/7/2026, 04.16.46,0,"Inilah yg dinamakan white colour crime , lebih ngeri ,terstruktur, dan kelihatan bersih"
lisya_vil,3/7/2026, 04.15.39,2,"@lunamaya coba dengarin kak"
ariedaarielanotph,3/7/2026, 04.13.12,0,"aku ga ngebelaiin . itu benar2 sudah direncanakan karna aji mumpung"
papoy_sh,3/7/2026, 04.12.18,0,"gua sih ga setuju ya, mau google mau microsoft... siapapun yg di posisi nadiem tetap bakal jd korban, krn apa? korupsi di pemerintahan harus dibagi² rata.... ga boleh main sendirian, ini tersirat dng komentar nadiem sendiri secara tdk lsg bahwa dia bilang gaya dia yg keliru dan kurang dukungan politik, itu kuncinya... jd bukan krn apa OS nya, tp YTTA"
abie_abdurrahman,3/7/2026, 04.11.40,0,"OS dari google lebih murah dan permanen, daripada pakai windows yg bayar tiap tahun sehingga menghemat pengeluaran negara  kok gak di sebut disini bang ??"
foresterhero,3/7/2026, 04.05.43,0,"Ini murni white cholar crime. Nadiem  org pinter. Tidak makai modus yg ecek2. Bravo prabowo gibran. Sikat semua korupsi."
iqbalapee,3/7/2026, 04.04.40,0,"yang tolol bela mana suaranyaaaaaaaa🙏"
dazaisaaaan,3/7/2026, 04.04.37,0,"gilak yg komen buzzer semua"
fitriaunie86,3/7/2026, 04.01.33,0,"Tenang bnyak yg mau donasi warga konoha buat bantuin nadiem😂😂😂 emang ada ajh gebrakan nya rakyat konoha ini🤣🤣🤣🤣"
lisya_vil,3/7/2026, 04.01.06,2,"@dj_donny"
lisya_vil,3/7/2026, 04.00.56,2,"@jeromepolin"
mnbvxy140,3/7/2026, 03.58.35,0,"Saya guru.. chroibook sangat berguna&terpakai d skolhn.. logikanya jk ingin melakukan kerjasama dg pihak tertentu katakan lah google ya jelas hrs ada pertemuan sblmnya, kan tdk mgkn krjsama tiba2 diadakan tanpa investigasi dhlu.. jd wajar aja ada pertemuan sblm itu Krn bp menteri mmg ingin mengadakan krj sama.. intinya org2 pintar satu per satu di babat langkahnya dan dimasukkan ke penjara.. jd negara ini milik siapa?"
r.carlina_eka_,3/7/2026, 03.58.20,0,"Sok tau 😂"
elis.ariska.315,3/7/2026, 03.55.00,0,"Ya ampun serinci ini ya..jadi paham ..jujur aku ngikutin kasus ini..n baru komen ini ..aku bela keadilan untuk negara ini,,kalo memang salah ya di hukum..dan good job utk hakim yg bisa runtutin maslahnya sampe rinci dan terbukti pelaku salah"
agoeshartawan,3/7/2026, 03.53.12,0,"makasi mas buat penjelasannya yg clear"
ahmdffqh,3/7/2026, 03.52.51,4,"Terimakasih,,,masyarakat gampang di adu domba"
adrianmmaramis,3/7/2026, 03.52.14,0,"👍oo ala"
ema_nursalimah,3/7/2026, 03.47.48,0,"Pintar² nyaa anak muda jaman sekarang. Gak sia² uang orang tua habis untuk kuliah nya.sebodoh sy saja bisa mengerti jelas saat dia menjelas kan .oh ternyata inilah kasus nadiem."
maynarsya,3/7/2026, 03.45.29,0,"GAJI HAKIM NAIK 300%"
rifqy_alviandry,3/7/2026, 03.40.52,0,"Kalo masalahnya kepentingan pribadi, gegara google investasi ke GOTO, secara logika gw sih Negara ga ada yg dirugikan. Coba, apa yg dirugikan? Kecuali, Negara yg ngarep di investasikan oleh Google. Apa karena Nadiem memanfaatkan negara untuk kepentingan Pribadinya? Jadi vonis nya itu krna Merugikan Negara, atau Kepentingan Pribadi nih?"
novalcythaherm,3/7/2026, 03.37.52,0,"Termul dan Terwok itu gak ada bedanya kawan. Rakyat harus bersatu jangan tertipu oleh Termul dan Terwok"
krisdkomar,3/7/2026, 03.36.44,0,"NAHHHHH🤭"
windyfebriyani46,3/7/2026, 03.36.01,2,"Terimakasih pencerahannya"
sevinnnnnnnnnnnn,3/7/2026, 03.35.40,0,"Sekecil apapun praktik korupsi, Jangan pernah di normalisasi"
chocochocolateever,3/7/2026, 03.33.14,0,"Tag nana mirdad sm darius sinathria noh bang, yg koar² disosmed buat bantu nadiem,"
ronaldms78,3/7/2026, 03.32.07,0,"begitulah LONDO IRENG sejak dulu kala"
choki_lubis_,3/7/2026, 03.31.53,0,"Tanya JOKOWI atasan nya.. Masa sekelas Atasan Mentri ga tau ..."
wulan_94_,3/7/2026, 03.25.40,0,"Serem banget"
tr4f0r,3/7/2026, 03.25.26,0,"Om, klo buat cerita buat tanggal bole?"
constancechairina,3/7/2026, 03.24.10,0,"Bukan nya jaman beliau jd menteri juga awal mata pelajaran sekolah carut marut?,"
5731rei,3/7/2026, 03.16.19,0,"Good opinion"
slm.rbok,3/7/2026, 03.12.24,0,"Yang jelas nyata dia ga becus jadi menteri.. anak2 SMP SMA banyak banget yg bego2, merata pula.. kegagalan sistem berarti.. menteri ga becus negara ga becus"
smilematsunaga,3/7/2026, 03.06.42,0,"Jokowi dapat untung juga ga dari Nadiem bang🤭"
dedeafandi_05,3/7/2026, 02.57.39,0,"Si nadim juga harus brtanggung jawab.  Atas SDM  anak indo yg makin anjlok. Dengan kbijakan dia di pndidikan yg dinilai ngaco dan absurt parah. 🔥🔥🔥"
mbersama069,3/7/2026, 02.57.24,0,"Luar biasa...seolah korban😂"
mei_95_97,3/7/2026, 02.48.28,0,"Warga Konoha yang fomo. Mana paham dah di kasih paham juga masih ajh ada yg komen belain"
_heshui_,3/7/2026, 02.47.50,0,"Knp pada sama gini komen nya?"
eveemily19,3/7/2026, 02.45.16,0,"😂😂🤣oo🔥🙌innalillahi LL PK!."
intanmilatusyaadah,3/7/2026, 02.40.00,0,"Tolong tag si Jerome😂"
roykeane8428,3/7/2026, 02.37.36,0,"Bos Buzeer...... Team Medsos nya luar biasa dalam menggiring bola....."
spongebob_plenger67,3/7/2026, 02.31.09,0,"Informasi yang yang berguna, semoga bisa menambah wawasan orang lain mengenai kasus ini walaupun sebenarnya saya gak terlalu ikut beritanya tapi ini membuka pikiran saya👍"
alwanjimmy,3/7/2026, 02.29.03,0,"💯💯💯💯💯"
randitumboro,3/7/2026, 02.26.13,0,"INVESTASI GOOGLE KE GOJEK ITU TAHUN BERAPA?"
_xghrzhx_,3/7/2026, 02.25.49,0,"Ooohh berarti 809 M itu harusnya gak ada apa apanya dong dibanding uang yang masuk lewat invest itu ? 😢😢😢"
4ukirjati,3/7/2026, 02.25.24,0,"Lanjut kan suara dgn dasar kebenaran bozz.. lanjut kan info keberasan sekalian konten tapi real.. dapat cuan tanpa harus ada yg di korbankan ... Lanjutt"
andriyanisw,3/7/2026, 02.24.28,0,"Dia lulusan harvard yaa, ga mungkin kalo korupsi pake cara yg biasa2 aja kek dadan dll yg sebelum2nya..levelnya udah beda"
_ketokmagic_,3/7/2026, 02.23.56,0,"Jadi bingung gw mana yg bener😂"
autonomic_0,3/7/2026, 02.22.13,0,"@salim_dower  @dj_donny  @kementerian_kurangajar  tolong di antara kalian liat ini ,saya mau tau pendapat kalian gimana ,saya jadi makin bingung ini ,saya cuman mau tau kebenaran"
yonitaneneng,3/7/2026, 02.20.45,0,"Pak nadim...kok tega ya anda ....."
amecaris_,3/7/2026, 02.20.28,0,"👍"
biaannnn28,3/7/2026, 02.19.42,0,"cebokin terusss"
ferdiaway00,3/7/2026, 02.19.01,0,"gua demen nihh sama orng² yg pake logika dripada pake perasaan."
alatu09,3/7/2026, 02.12.30,0,"Bagi gua sih dia kualat dan kemakan sumpah driver2 gojek yg susah payah cari duit tp hasilnya dimakan sm boss2 gojek. Ngapain belain orang yg udah nyusahin banyak orang, biar mampus sekalian"
ramaprf,3/7/2026, 02.10.43,0,"ini kah? @fajar.rmdhnnn_ @rankur.nomercy"
widiwidwic,3/7/2026, 02.10.41,0,"Trus kok google ga ditangkep pak?"
wiyatiningsihsri,3/7/2026, 02.09.32,0,"Wow"
denysoemarmo,3/7/2026, 02.00.52,0,"Kadrun2 suruh mikir kayak gini mana nyampe. Mending kalo nyampe, mau mikir dulu aja udh syukur. 🗿"
itsjuniaa__,3/7/2026, 02.00.45,0,"Manaaaaa nih fans nya nadiem pasti pada ngamok wkwkwkwkwk🤟🤣🫠"
waaah604,3/7/2026, 01.57.07,0,"Udah kemakan framing sich yg pd belain, si bekas mentri kan udah punya niat duluan sebelum diangkat"
bakul.ess,3/7/2026, 01.55.58,0,"MX s ,p"
rusli_1424,3/7/2026, 01.54.32,0,"org pintar klo korupsi caranya lebih licik😂"
godam969,3/7/2026, 01.54.18,0,"👍👍👍👍l"
reyvaldi26,3/7/2026, 01.49.13,0,"org korupsi kok di bela dasar tlol ni orang”"
oiwramdhan,3/7/2026, 01.48.03,0,"Lebih gak kepake beli motor MBG kaos kaki dan sepatu MBG ceuk sayah mah"
fadhlul_alqowiy90,3/7/2026, 01.45.44,0,"Gimana bang @salim_dower ?"
fadilhikal,3/7/2026, 01.45.05,0,"Si Abang ini sama kaya hakim. blunder banyak perdebatan. Orang inject saham secara legal di illegalkan. Kalau saham kan keuntungan nya untuk yang menanam saham. Orang orang mungkin akan takut inject saham di Indonesia, hawatir kalau begini. padahal bagus enggak salah inject saham si google karna tumbuh usahanya dan kalau pun itu salah harus nya yang nge inject saham ada yang dihukum karena asumsinya suap menyuap. Produk google di Kemendikbud itu keren sih secara fungsi kepake. istri kepala sekolah paud jadi tau."
progym_bas,3/7/2026, 01.43.22,0,"Nadim itu mau memperbaiki sistem pendidikan. Yg sdh siap dan terpercaya ya google. Emang kalo ga pake google mau pake apa? Yng ada malah korupsi bessr2an. Tidak transparant. Google kalo d untungkan emang knp..? Lha mereka buka jasa kok. Mereka juga gaji karyawan, bayar pajak di indonesia,mereka pny alat canggih.. sy tanya kalo ga pake google mau pake apa? Pindad?"
yoeardrian,3/7/2026, 01.42.20,0,"Malah salahin pria solo 😂"
amanecindy,3/7/2026, 01.39.16,0,"Dari awal agak bela, lama2 enggak, karena janggal juga"
ellaellemarsh,3/7/2026, 01.39.00,0,"Guys gini ya org pintar itu tidak sebaik yg kalian kira😢🙏"
lafieza_,3/7/2026, 01.38.13,0,"era nadiem pendidikan rusak"
trieencissupraptiningsih,3/7/2026, 01.33.37,0,"Tingkat dewa🔥🔥🔥"
budhirahayurahayu,3/7/2026, 01.32.41,0,"Lawyer yang mahal sakit hati"
ayyaeva99,3/7/2026, 01.31.26,0,""
ayyaeva99,3/7/2026, 01.31.15,0,""
wisnuilyas_,3/7/2026, 01.29.41,0,"gokil ni emang warga +62,orang korup malah di bela🗿"
elpinacandra,3/7/2026, 01.26.21,0,"Ada sih indikasi...cuman siapasih yang tidak tergantung google...google shut down aja hp kita engga fungsi lagi😆😆😆😆😆😆😆"
hariyadi_1313,3/7/2026, 01.22.42,0,"Nah jelas ya"
prabzee_,3/7/2026, 01.22.04,0,"""Akan kita tambah angkanya, pak nadiem"", kok saya kepikirnya krn nyebut nama jokowi ya hukumannya diperberat😅 coba ah iseng iseng komen ke akun yg bikin konten ""kenapa gaji guru susah naik"""
sfermadi__,3/7/2026, 01.19.53,0,"WAJAR? KOCAK 😂 ITU BPKP NYA MESTI DI PERIKSA JG"
djokosantoso1927,3/7/2026, 01.18.12,0,"mantab buat HAKIM....sikat koruptor bangsat"
lizapuspitaaa,3/7/2026, 01.15.28,1,"🙌"
sodiqkz,3/7/2026, 01.07.48,0,"Dengar ini para artis2 yang pro pada nadim @prillylatuconsina96  @jeromepolin ?"
angepi1876,3/7/2026, 01.07.45,0,"😮oooohhhh gitu ya.....😮"
panjiahmd,3/7/2026, 01.04.26,0,"whoops"
amandapristi,3/7/2026, 01.04.11,0,"Lucunya Jerome yg paling vokal, ternyata dia & mamanya jadi bintang iklan Gugel. Muncul di fyp klean gak iklannya?"
aria.cly,3/7/2026, 01.01.06,0,"Coba jelaskan kasus setnov?"
rev_2410,3/7/2026, 00.59.43,0,"Nah gini semua baru kita  paham emang banyak yang tidak mengerti karena mereka tidak tahu permasalahan yang sebenarnya"
chintyauta,3/7/2026, 00.54.49,0,"gw dr awal cuma diem, ga mau bela NM 🙏"
fxrshovelhead,3/7/2026, 00.54.36,0,"Hehehe google yg saingan Microsoft yg ga dapat jatah..... jadi....persaingan usaha kwkwkw.....nalar sendiri deh"
royofficial.media,3/7/2026, 00.54.27,0,"@salim_dower"
philips.andries,3/7/2026, 00.53.26,0,"Ehh bang ganteng.. dugaan yang kamu sebutkan itu bisa dibuktikan kah?"
ayungbadruny,3/7/2026, 00.52.19,0,"Berarti dia seorang yg tamak rakus dan menyokong tuan nya demi keuntungan dr goggle.... 😢"
gufroncozy,3/7/2026, 00.51.42,0,"Komen disini buzer semua kwkwk.."
vqpvtra,3/7/2026, 00.51.02,0,"Keren,  sih analisa nya 👍… good news🔥"
king_kasevski,3/7/2026, 00.49.14,0,"T. LEMBONG, NADIEM, NOEL, YAQUT DITANGKAP MENYEBUT JOKOWI DI PERSIDANGAN. TAPI...."
danu34399,3/7/2026, 00.45.34,0,"Lulusan Harvard yakali korupsinya langsung ditransfer ke rekening pribadi 😂 Itu mah lulusan ...."
faldi_christ,3/7/2026, 00.43.18,0,"Yang saya tangkap adalah pemakasaan pemakaian chroombook di pendidikan tahun 2020-2022. Masalahnya yg ditimbulkan : 1. UN dihilangkan digantikan US berbasis internet(pro & kontra disini). 2. Internet dipelosok² dan di pedesaan tidak bagus tapi tetap dikirim jadi tidak terpakai. Soal merugikan negara belum ranah kita masuk lebih dalam kesitu. Seharusnya MA harus adil dgn menyelidiki benang tersembunyi utk pejabat² yg masih aktif atau non aktif juga"
fsalrahn,3/7/2026, 00.43.13,0,"kalo ga pake gugel pake apaa dong, kalo ga di pilih gugel juga otomatis yg kepilih untung juga ?"
fitrahnasution45,3/7/2026, 00.43.11,0,"Gini lah kalau pemerintah didalam saling serang sampai bingung masyarakat sebener nya siapa si yang salah"
ale23i,3/7/2026, 00.42.19,0,"Permainan duniaaa"
firland79,3/7/2026, 00.40.47,1,"@stipname denger ya, indra pendengar anda berfungsi kan"
warteg_nasional,3/7/2026, 00.40.27,0,"@gotrans.official @semua__tentangpersija1928 @suarakyatjakarta @semarangwaras_ sangat cerdas.. Jls jls nadiem cri keuntungan lewat pihak tangan lain..jls kebijakan nya merugikan negara dan, anak Indonesia ."
mgash182,3/7/2026, 00.40.01,0,"Sabar ya pa nadim. Saya tetap mendukung pa nadim. Saya tidak pernah percaya pa daniem bersalah.banyak fitnah yg terjadi kita harus pilah - pilah berita dan jangan mudah percaya omongan orang."
sugarmaple.vf,3/7/2026, 00.36.09,0,"Sekarang saya tantang bang putra. Kalo bang putra bukan boti dan bukan buzzer ayo bikin konten tentang kerugian IKN dan orang yang menginisiasi proyek tersebut dan kenapa proyel rugi tersebut inisiatornya tidak di tangkap. 😁"
_jodhy_rooster,3/7/2026, 00.30.46,0,"Yang tdk paham pasti sakit jiwanya😂"
orangmudakaw,3/7/2026, 00.30.46,0,"Kenapa audit 20-22 dan 2025 Ada penemuan berbeza?????"
fadhlunwirizkho,3/7/2026, 00.29.25,0,"Dari awal dia dah punya grup wa terkait pengadaan sebelum dilantik mentri. Kedua harganya ga ngotal jauh diatas market. Ketiga itu barang dah ga di rekom dari asosiasi guru susah dipakai di daerah. Faktanya lanjuttt terussss. Dan bodohnya banyak yang bela 😂😂😂"
denjo_id,3/7/2026, 00.29.15,0,"Prodak ketinggalan jaman dan  gagal di malaysia malah di rekomendasikan utk anak negri..dr situ aj udh salah"
_ajji_satria,3/7/2026, 00.29.01,0,"Ini tentang bobrok nya KEADILAN negara, serius bela hukum yg bisa di beli pake nilai."
shahaersha,3/7/2026, 00.28.46,0,"Dengerin noh @nanamirdad_ @jeromepolin"
ione_earlstya,3/7/2026, 00.27.02,0,"👍"
vey_bolangitan,3/7/2026, 00.25.32,0,"p😮"
asevsevenda,3/7/2026, 00.25.25,0,"Bnyak yg fomo belain koruptor  . Pasti si tukang antri bansos😂😂"
ricko_watanabe,3/7/2026, 00.24.04,0,"Andai masyarakat indonesia pinter memberikan pencerahan seperti kamu,pasti paham semua🙏"
syahputrarafi07,3/7/2026, 00.23.37,0,"Mending korupsi sekalian 300T"
doelgantara,3/7/2026, 00.23.15,0,"Org awam baru faham"
lilis.fauziah95,3/7/2026, 00.23.10,0,"Zuzurly, aku masih ngelag. Apakah uang 800an miliyar itu dialokasikan ke Gojek semua?"
wilaprajaa,3/7/2026, 00.21.43,1,"Info lanjutkan bung @ridwansnra"
anugrah.febriansyah17,3/7/2026, 00.20.29,0,"Latar belakang pebisnis gaya2an megang pendidikan. Saya paling marah sama bapak ini krna sudah obok2 kurikulum."
wise11700,3/7/2026, 00.19.39,0,"🔥🔥🔥ORANG CERDAS & JUJUR DIKRIMINALISASI ... padahal berkat pak Nadiem terwujud Digitalisasi Pendidikan, semua data pendidikan Dasar dan Menengah  terpetakan dalam RAPOR PENDIDIKAN yang oleh Mendikdasmen sekarang malah TIDAK DIRAWAT 👈 VONIS HAKIM hanya berdasar pada ASUMSI JAKSA 😮😮😮 JAKSA & HAKIM DIBAYAR PAKAI PAJAK RAKYAT koq MERUSAK & PEMPERMAINKAN PENGADILAN 👎👎👎 MENGHAMBA pada UANG 👎👎👎 Negara ini dibawah JOKOWI TIDAK AMAN bagi ORANG2 PINTAR 👈👈 mereka di #KRIMINALISASI seperti #NadiemMakarim sendirian tanpa memakai APBN sudah membuka JUTAAN LAPANGAN KERJA di GOJEK malah DIBALAS  AIR TUBA oleh JAKSA & HAKIM  PENGHAMBA UANG 👈 juga kedzaliman pada #TomLembong , bu IRA dll ... 10 tahun dibawah REZIM #ijazahPALSU  HUKUM SUDAH DIRUSAK ... klo pak Nadiem harus mengganti  809 Miliar maka krn IKN UNFAEDAH sdh merugikan negara, Jokowi harus membayar 147 Triliun✅️ Makzulkan si #FUFUFAFA WAPRES GAK LULUS SMA👎👎👎"
shya279,3/7/2026, 00.19.22,0,"Betul sekali 🫰🏼👌🏻😂🔥🔥🔥🔥"
jojo_permana_t,3/7/2026, 00.16.23,0,"Yg masalah kenapa yg jelas Terima uang gak di vonis juga, lakau kenapa dgn ibam yg hanya ngasih masukan tp kena dihukum pdhl ga diuntungkan apapun."
diburu_waktu,3/7/2026, 00.15.15,0,"Caerrr"
vegie_vit,3/7/2026, 00.14.02,0,"Kalau memang demikian dan ingin menegakkan keadilan di Indonesia mari bersih2 kasus lama dibuka kembali apakah Hakim2 berani menyentuh kasus2 tsb"
anggi.rip,3/7/2026, 00.13.28,0,"😂iya bang iyaa"
lisaseptishop,3/7/2026, 00.11.58,0,"@dwisakinahh"
nanizbennett,3/7/2026, 00.10.11,0,"Ngerii ternyata, pintar atau licik ? Licikk dunk."
teuhamdifa,3/7/2026, 00.09.44,0,"Kuncinya di bpkp"
nan.adisyahria,3/7/2026, 00.06.44,0,"U pakai lisensi windows? Hitung berapa klo beli buildup + Lisensi"
kim84805,3/7/2026, 00.06.09,0,"👍"
adi_lah_ne,3/7/2026, 00.05.27,0,"O999999"
adi_lah_ne,3/7/2026, 00.05.27,0,"Pp pool 9l ok pool ol ppl pool 9o"
kabarmuslim.sedunia,3/7/2026, 00.05.00,2,"Kalau dakwaannya begitu, semua oligarki harusnya juga kena, semua pejabat yang juga sekaligus pengusaha yang buat regulasi buat nguntungin perusahaannya semua harusnya juga kena"
andreasaldita,3/7/2026, 00.04.55,1,"@sulis_wt gmn ini kawan"
rizkiiman91,3/7/2026, 00.04.47,0,"Akhirnya ada titik terang🔥🔥🔥🔥🔥"
adi_lah_ne,3/7/2026, 00.04.13,0,"O"
yodik_setyonugroho,3/7/2026, 00.04.02,0,"Sebetulnya ada yg dirugikan gak si,kalo yg di untungin dah jelas."
adi_lah_ne,3/7/2026, 00.04.01,0,"9"
adi_lah_ne,3/7/2026, 00.03.56,0,"L"
adi_lah_ne,3/7/2026, 00.03.54,0,"L"
adi_lah_ne,3/7/2026, 00.03.43,0,"😂"
nan.adisyahria,3/7/2026, 00.03.30,0,"Mbg"
ar.deanz,3/7/2026, 00.02.49,0,"Yg dukung itu 95% fomo bang😂"
aldi_eldo69,3/7/2026, 00.02.46,0,"Wajar bandit ini dibui...!!! Licik, ternyata"
adul.djoewarsa,3/7/2026, 00.02.38,0,"Tetep di kita hukum ngga jelas coba yg maling duit triiunan di penjara hanya berapa tahun aja"
tiniaismail,3/7/2026, 00.01.11,0,"Dari awal saya mah memang ga suka kurikulum pas pak nadim jd mentri, merepotkan bagi ibu2"
ashidiqi_qq,3/7/2026, 00.00.41,2,"Uwow..."
dewistore76,2/7/2026, 23.59.24,0,"Saya mah langsung paham kenapa dia terjerat jelas dia KKN menguntungkan perusahaan tersebut atas saham dia .. intinya KKN .. dah wajib di tangkap kpk .. korupsi kalo Lusi nepotisme .."
pov.solution,2/7/2026, 23.57.37,0,"selagi semua yang dikatakan hanya dalam bentuk dugaan maka hukum tidak bisa memvonis seseorg. bahkan sampai putusan pun gak ada bukti satupun yang mengarah pada nadiem. klo seperti ini siapapun yg dicurigai bisa lgsg dipidana tanpa melihat bukti"
andristevanus2305,2/7/2026, 23.54.33,0,"@frankamakarim nih ya kelakuan suami anda ??"
eaglewinsolution88,2/7/2026, 23.53.49,0,"Saya setuju Kalo korupsi Ya balikin, Tapi yang Gak setuju Yg menyetujui Proyek Sebesar itu Masa iyaaa cuma Pak Nadiem. Jika bener, Selemah itukah Negara yg Katanya Kaya Hasil bumi tapi Miskin Isi Kepala Rakyatnya ini😂😂😂😂😂."
pov.solution,2/7/2026, 23.53.28,0,"apa yang anda katakan cuma opini tapi gk ada bukti"
giwangckd,2/7/2026, 23.53.12,0,"Dia ngomong juga belum tentu bener koq??! Kenapa kamu bisa langsung percaya??😂"
kangasepbilly,2/7/2026, 23.53.03,0,"Ngeri juga penjelasannya, Balzzz ini perang buzzer jadinya… ayolah lanjuttt warnya, kita nonton aja dulu, seru juga nih kaya lomba olimpiade debat👏👏👏😂"
dewaputuaryasa,2/7/2026, 23.52.51,0,"Trus selama ini, instansi negri  pakai windows, apa gk menguntungkan Microsoft??? Trus instansi beli HP android, apa gk nguntungin google juga?? Knapa gk sekalian diaudit yg beli produk OS Android. Trus cek email kalian, pakai google juga kan?"
bachtyeark,2/7/2026, 23.52.47,0,"Apakah embege hukuman seberat ini juga?"
khonghuan9,2/7/2026, 23.52.27,0,"BAKAL SERU NIH ..GOOGEL AKAN DITANGKAP BERSAMA GENK OSLO ."
rizkybranandagea,2/7/2026, 23.51.58,0,"Penjelasan bagus membuat nalar para netizen dan masyarakat terbuka dan bisa menganalisa kebenaranya..."
daplunjunior,2/7/2026, 23.51.37,0,"& lucu nya kebanyakan malah membela nadiem hanya karena dia menciptakan gojek,sampai pada nangis2 mereka😂padahal di balik semua itu dia seorang koruptor,tidak ada bedanya sama si dadan,tp yg di hujat malah dadan,si nadiem di bela2"
robbyagr_,2/7/2026, 23.50.32,0,"@salim_dower tuh junjungan lu bibir tawon"
agungsianipar76,2/7/2026, 23.50.31,0,"Saya smpe skrg pake google buat cari informasi. Apa yg salah?   Trus pemegang saham AKAB apakah hanya Nadiem saja?"
john_thermos,2/7/2026, 23.50.15,0,"Gacor juga si muka banci ini korupnya"
vtoae,2/7/2026, 23.49.32,1,"Tapi kelas sih nyucinya bersih"
ayuriaseptria,2/7/2026, 23.48.40,0,"@jeromepolin @nanamirdad_ nih dengerin, biar ga fomo mulu belain koruptor, heran deh jadi influencer kalo ga fomo ko yaaa sukanya ngefitnah!"
affandi.andi.5682,2/7/2026, 23.47.46,0,"Rakyat🇮🇩✍️cuma bertanya?...knp UU PERAMPASAN ASET KORUPTOR koq tdk sgr disahkan oleh DPR (ini kan permintaan rakyat🇮🇩) 🤭jangan"" semua PEJABAT NEGARA 🇮🇩 pernah melakukan KORUPSI ya 😜🇮🇩✍️🍵 betul nggak ini, hai semua pejabat negara ? 🇮🇩✍️"
feisalhamka,2/7/2026, 23.47.41,3,"Knapa harus sampai ada 2 audit BPKP?"
ucicandra_,2/7/2026, 23.47.06,0,"Rill ini yg paling masuk akal"
abdulwijaya08,2/7/2026, 23.45.46,0,"Ini mah Penjelasan cocokologi bro engga ada datanya"
putri_ayuri99,2/7/2026, 23.45.37,3,"Akhirnya ada yg waras 👍"
sofiayuniar,2/7/2026, 23.45.35,0,"Yaelah liat akun lo aja isinya belain pemerintah trs heuuu"
amru_ms,2/7/2026, 23.44.58,0,"Senang ada yg berani speak up  begini di tengah begitu byk yg ikut2tan membela Nadiem tanpa mengerti pokok masalah sesungguhnya."
udinb061,2/7/2026, 23.44.57,0,"Mantap bang... Tapi bagai  penjelasan tentang korupsi 300 T, ditunggu bos ku  penjelasan nya...."
hanarosalina91,2/7/2026, 23.44.26,0,"Oh begitu ... Pntess ... Terlalu pintar ini mah namanya"
j0.l405,2/7/2026, 23.42.31,0,"Kalau smp bener serakah bgt ding padahal da kaya raya! sayng di sayang kan"
